id	comment_text	toxicity	gender
5053678	"Got it, thanks for correcting my Latin!  What about the singular, ""tested woman""?  Would that be ""femina probata""?  Please let me know!"	0	0
6092547	"F*%k this bloated windbag! ""I harassed women for decades and it is all the fault of Trump and the NRA""....what a joke! Hey, Harv, was it also the fault of Trump and the NRA that you forget how to shave your multiple chins? Jacka$$"	1	0
5514082	"This lady has written an intelligent article and I see all kinds of ridiculous posts like ""She's a dual citizen so she's not a real citizen, send her home!"" Almost 50 years of living and working in Canada and that's what she gets?! Incredible nastiness and stupidity."	1	0
5962100	What about if the person I'm talking to is an idiot?  I encounter that a lot in here.  And yes, the idiots are frequently--but by no means exclusively--women.	1	0
5315461	Typical Left, Intolerant, Dem jab with no content, only name calling. Wonder why your girl Clinton lost? People with nothing but vile comments such as yours, who seem to forget she is stayed married to, and worse, SUPPORTS her husbands 3 decades plus bedding dozens of women.	1	0
5061588	Based on the recent news regarding the actions of Lieutenant Doug Mozan and Captain Sam Kamkar it’s past time for a change in leadership in the EPD.  Let’s hope a through, nationwide, search is carried out to identify a new Chief who will hold his command staff to a higher standard.  Women serving within the Department and in the community they serve deserve better.	0	0
870133	His first move will be to sign an executive order making it lawful for POTUS to grab women by the genitals.  After tweeting out the nuclear missile codes, that is.	1	0
6120026	"Prominent Hollywood liberal sexually abuses women for decades.

""There were few people surprised or shocked at the news of the allegations against Mr. Weinstein, and far more people expressing exhaustion that comes with recognizing its pattern.""

Oops, lets change the headline.

Prominent Hollywood liberal sexually abuses women for decades, prominent Hollywood liberals look the other way.

Let's break out those P ussy hats once again, this really puts Trumps ""grab 'em by the ****"" comment in perspective."	1	0
5880248	"The anti-Islamophobes
-
a strange group
usually they are leftists and anti-relgion, anti-Christian
maybe even atheists
they are against religious extremism if it is American but not if it is ...
they are for separation of church and state
and for secularism
but suddenly they will pose as anti-Islamophobes
-
also they love gay marriage, Pride parades, abortion, women's rights, pre-marital sex, extra-marital sex etc
drinking alcohol, marijuana
things Muslims don't like
but strangely they are anti-Islamophobes"	1	0
5373163	"Those who expect Trump to have their backs should note that he changes what he says to the opposite every week or so, depending on which way the cheers blow.  I wish someone would ask him about Catholic beliefs and see if they can get anything other than ""They like the Pope and Jesus.""  Remember this is the man who referred to Two Corinthians."	0	1
5501260	This is a grown man who should take responsibility for his own words and actions. The Trump apologists actually do more harm than good, unknowingly. They treat him like he's an 8 year old still developing those life skills needed to get by. However, when you grow up in an environment surrounded by yes men, where no one challenges you, you get a liar, a serial groper, and a belligerent fool.	1	1
5898902	"Here are the answers:
1. Missing and Murdered Aboriginal Women : National Operational Overview (2014)
2. Missing and Murdered Aboriginal Women : 2015 Update to the National Operational Overview"	0	0
6305181	"What a strange comment.  
NFP is incredibly cumbersome and works only for women with regular cycles.  For many women, it's a very hit and miss proposition.  Also, it requires the restriction of sexual activity at the very time when the woman is most eager to engage.  From my perspective it's not very ""natural"" at all."	0	0
5576522	"Hillary said she ""tried"" not to lie. Problem is, she didn't ""try"" very hard. Is it a family thing? Depends on what the definition of is, is....Bill tried not to lie too, but we all know that didn't work out so good. It wasn't his fault. It was ""that woman""  Not Hillary, the other one. The bad one.  Hillary called all those women accusing Bill back then, ""Bimbo eruptions""  Or liars   She wasn't trying very hard  even  back then ""not to lie""  We all remember it all too well. It is what it ""is"""	0	0
6208762	"Lets see who is liberal to out?: ax murders, genocidal maniacs, baby rapist, those that kick the dog, people that throw away money, irrational people, women, scum sucking bottom feeders,.....    who else do you hate so you can call them liberals?

oh yea, the Democratic party has always been known as the 'law and order' party.    In what universe?"	1	0
881108	I know where these photos are from I KNOW HOW TO READ! I also know what this thread is about (do you?). This thread is about the Women's Marches that took place on January 21, 2017. Inauguration day was January 20, 2017. This is exactly why tRUMP won, because facts mean nothing to ALL of his fans.	0	0
5225708	very few woman period think there equality in the usa, only blind ignorant sheep lie you do	1	0
5210931	"Modern economies (ranging ideologically from free market fundamentalist to Marxist dirigist) all predispose that growth is a necessary engine for economic stability and strongly imply that population growth (and certainly not population atrophy) is necessary for growth generally.

Conversely, while we might like to put off consideration whether the world's capacity to support increasing population is limited (particularly a population that lives at a North American living standard), this is increasingly a question that can't be conjured or wished away.

How then do we resolve the basic conflict between economic and ecological health and stability?

Might not the natural pattern of population gentle decline and aging that emerges with an economically advanced society with increasing women's education and equality (coupled with measures to maintain equitable wealth and income distribution)  be the best preconditions for economic and ecological health and stability model for the future."	0	0
5454159	Alceste, you are a woman's sexual organ	1	0
5974199	"Where is she crying about how she lost? I think you are confused and are referring to her talking about the loss. Why would she do that? Is it because it appeared that she would be the first female president? Or maybe it's because if she won, she would have been hoisted onto a camel, as is traditional when presidents are elected? Which one do you think it is? She wrote a ""whole book""? Really? And she wants to end the electoral college? By golly, she must be the only one. Everyone else wants to live in the horse and buggy era."	0	0
6194103	Wow !  What a class act this man is.  Embarrassing.	0	1
6193708	"I agree.  This is a major flaw in our criminal justice system -- the ""victim"" decides if a crime has been committed.  There are many unanswered questions about the definition of ""sexual assault"" or ""sexual harassment"" with which I would love to challenge the Supreme Court, but in this limited space, here's something to consider:
If my barber (female) rubs her breasts on my upper arm while she is cutting my hair, has a crime been committed?"	1	0
892352	How this idiot of a woman can still have 16% approval boggles my mind.  She should be in jail.	1	0
712824	Sicko, sad, Little boy man - we notice! We not only notice, we keep records.	0	1
5668383	Guy should have harassed his female human partner. No jail time. Too bad we don't value women's right like we value monk seals' well-being. We can do both. The contrast is pretty stark as it stands right now.	0	0
4982350	most men here in family court have to keep their legs together and bend over...forward and backwards	0	1
820567	I sure hope they tell us how to get the North Koreans to watch. Because it's just possible that all the bad men won't stop making war.	0	1
5151605	"""do you trust that crazy woman Rachel Maddow? She is simply biased the other way. ""

You're right, R_2D2.  The opposite of something stupid (O'Reilly) is something just as stupid (Madow)."	1	0
5462235	"With Trump, what you get is, undeniably really sick.
He's a sick man-child. 

His actions are those of a very sick and insecure man-child."	1	1
271533	Sounds like the girl's mom needs the rotten fruit treatment.	1	0
449057	The forced public removal of the woman's  burkini is far more offensive than the garment!	0	0
684006	Is it me or are female politicians just the worst!?	1	0
5006363	I'm not really interested until we have another woman champion. Just to listen to Rick Swenson get all uppity again from his Barko Lounger would be precious.	0	0
881510	"According to their website, it's a generic women's rights = general all human rights/ non-discrimination message against Trump, to stand up and get noticed.  Apparently people are ""scared"".

AKA they don't like Trump and he's racist/sexist/etc.

Again, other than the fact they don't like Trump there isn't much to their protest - no goal, specific or even general.  No policy.

Voting rights?  Wage gap?  Immigration, naturally - though they don't say it.  I suppose WOMEN FOR OPEN IMMIGRATION or WOMEN OPPOSED TO A DISCRIMATORY IMMIGRATION POLICY doesn't make good press.  And Pro-Choice marches have been done to death

Would be more to the point if they called it WOMEN WHO HATE TRUMP MARCH.  But that would make them sound like sore losers."	1	0
5265307	"You apparently have something against older, wiser women? 
I must admit it is quite a difference vis à vis Trump's present wife, but then again academic achievements are not for everyone. Besides, Trump probably wouldn't be able to cope with a wife that is smarter than him and would be fully fluent in the language he supposedly speaks AND Latin. :))) 
Brigitte Macron has a Masters degree in philosophy and taught French and Latin prior to concentrating on Emmanuel Macron's political career. 
Looks like it's working. ;)"	0	0
6072312	Mr Trudeau enjoys overwhelming support from women, so it'll be up to them.  But a female acquaintance  of mine agrees with Ms Wente - whenever I kid her about Trudeau being a heartthrob she scoffs and says she finds him effeminate, so I guess we'll see which way the ladies will go.	0	0
5871110	Monica doesn't think that women can be profs in medical school.	0	0
5554049	Aw, poor you.  Your shameful nazis made the news and you would rather they not be too visible while they harass women.	1	0
633932	So this economic illiterate is going to create even more uncertainty - what a complete fool this man is.	1	1
5978978	"Here is what the city says, ""The city cited “a proliferation of crimes of a sexual nature occurring at bikini barista stands throughout the city.  Women that do this kind of work or any kind of work  showing off their skin in this manner,  have NO Morals.  As far as the meat market comment, I was not joking.  These women are advertising their bodies to their customers.   

There is NOTHING classy about Pornography and Prostitution.............."	1	0
923825	"Oh come on now, I get the righteous anger.   the man is a moron but hatred against racialised people didnt start with him, he's simply joined the bandwagon.

Nonetheless, I agree, given this was an attack on Muslims, his and putin's condolences ring painfully, profoundly, ironically, hollow."	1	1
5197014	"II think the art work should have been very simple:  ""I came on her like a bitch.  I did try and fuck her. She was married.""     I have stated thinking that if Obama acted like Trump and groped women, the right wing would have embraced him and he would have been very, very, hugely popular with them!"	1	0
5187417	I don't do anything that anyone else has to pay for!! I am a healthy working female that pays her way. I do!! But if you want to pay for my healthcare i will send you the bill!!	0	0
515812	"Yes, it's perfectly normal talking about how you activley tried to get with a married woman like its no big deal and that you can just ""grab [women] in their pussy"" if you feel like it. Is that truly how you feel? I guess that's why people like you have been labeled deplorable. Go back to your trumpsterfire."	1	0
6306804	"but you do trust a man who wears ""colourful mismatched"" socks"	0	1
5466437	"Both sides tend to paint each other with pretty broad strokes, so lets not play pretend here shall we.
The general GOP stance on issues like birth control, abortion and ""handouts"" is that the GOP is quite firmly against all of those things. They dont want to fund places that do abortions. They agree with business being allowed to not only restrict what types of birth control their healthcare plans offer, but even more recently the Republicans in Missouri proposed legislation that would allow a company to fire a woman who even uses birth control. And in general, the GOP is against ""handouts"" or ""entitlements"" and wants to reduce the number of people being supported by those programs, without any solutions on what to do with those people once they are no longer supported.
If ""some"" Republicans dont support those measures, thats great - but it certainly puts you in the minority, and it also goes against the general GOP agenda that they are actively pushing through right now."	0	0
6027678	Oh please! Let the UN clean up it's own back yard regarding racism, human rights, violence against women with all the despotic countries that belong to it. The UN is an impotent, corrupt and useless organization.	1	0
6144554	"You right wingers are full of horse hockey.
NONE of you rebuked Ailes, O’Reilly or any of the Fox Fake News crowd when those perverts were chasing skirts and harassing women from 1997 through 2017.
Your criticisms of the sexual predator Weinstein are nothing but partisan whining and you hypocrites never had any family values."	1	0
5571967	"We can rest assured, that with rcmp involvement
the only outcome will be bs lies. They need to cover
thier collective butts. The native, aw he's/she's just
garbage to them. Same as the briish. White man speak
with forked tongue."	1	1
5428845	If the Pope gives more authority to bishops, then pick men who can actually LEAD. No more idiots.	1	1
5165844	Epigenetics and the link to homosexuality in males has current support.  New theories are always great but I am now sure how you would test or model it, but if you do I am all for it.  All the evidence helps end the stupidity of gays being disordered.	1	1
331331	That woman is an unmitigated idiot.	1	0
1000670	You stupid woman. The Provinces debt is at the highest level it has ever been and soon it will be the largest expenditure your government has. How are you going to pay for your idea?	1	0
5041300	Three times for general population and I understand young men (teens and college age) is much higher.	0	1
1060744	only one more year before we toss this woman out on her backside....can hardly wait....	1	0
5858654	"Learn a trade, profession or skillset in demand and then you will have much less trouble sticking out of the crowd of policy wonk  candidates and have an easier time volunteering overseas. For example habitat needs people who actually know how to build buildings in a real world manner using all sorts of materials/ tools available not more paper pushers. 
Same goes for many NGOs actually achieving things on the ground, whether women's issues or other. the international development field is rife with management and policy types and has far to few people who can problem solve hands on in less than ideal situations.

If not a trade get an engineering degree with real world design/ building experience.As  a military brat why doesn't she join the CAF herself and learn valuable skills and travel overseas, join DART or serve and use your practical skills afterwards. Her problem, like that of many young people is not just lack of entry jobs, but lack of wanting to do the entry level hard labour"	0	0
5925292	Britain should grant white South Africans special immigration rights.  We all live in constant fear.  The British people had a hugely negative influence in this country since way before the Anglo-Boer wars.  We are a stateless people, and Britain had a huge part to play in that.  We should be granted a chance to start over again in England. Show us some hospitality after you've colonised us, killed us, murdered 20000 women and children, sanctioned us, and now in this day and age, helped to demonise us and increase the danger we find ourselves in a hundredfold. Perhaps then we will forgive you.	0	0
5157646	You're happy to toe the Church line on homosexuality, but when it comes to women's equality bring on the torches and pitchforks. Sexism and homophobia are inextricable. You just choose to ignore it.	1	0
5925434	"""If you're a black in Canada, you're born a Porter and you die a Porter"" no longer holds.""

yup. the 3 best bosses I had over many years and varied jobs were Japanese, female and black. and before the trolls start that is in chronological order"	1	0
867947	You addressed his post much better than I could have. Its not women's behavior that needs to change.	0	0
5370711	"""Wise men don't need advice. Fools won't take it."" Benjamin Franklin

Imagine the words out of the mouth of DJT as he stands before the Senate Impeachment Trial, pleading without an attorney (probably twitting) lies & gibberish that further diminishes any case he thinks he may have."	1	1
5679493	Man, go post that Raider crap on an Oakland newspaper, er, I mean a Vegas newspaper ahahahahaha	1	1
876233	LOL... this pussy on the head thing  is totally Freudian.   I don't recall women protesting when Slick Willy put a cigar in Monica Lewinsky.  Wat up wit dat?	1	0
5444144	It takes guts to play sports when you didn't most of your life. These women are amazing - role models for others. I didn't start playing softball until I was in my 30s - I didn't have a babysitter so took my daughter to most of the games with me, and she ended up loving the game as well. Playing sports is one of the best and healthiest ways to keep active and socialize. Beats bars any time.	0	0
5246189	I guess some women are just too lazy or too stupid to do their own nail trimming and painting?  Hello, this isn't brain surgery, if you are that concerned about what is happening to your precious nails at salons you might actually be able to do this crap yourself.	1	0
974679	"a LENTEN READ?

""BORN on THIRD BASE : a one per center makes the case for tackling inequality and bringing the wealthy home and committing to the common good. "" by Chuck Collins

Just finished reading an interview with someone who took up the Pope's challenge way back when he was 26 when he gave up his millions of inheritance. New focus addressing economic inequality and environmental issues. Chuck Collins was 'born on third base' which is an awesome way to say 1% -er with a fabulous visual of just what that 'means' in real life. Connect that visual to what Pope Francis speaks to and Chuck Collins writes a ""face for the rich man"" born on third base... in the Gospel. Chuck's choice? go for home! 
""...we can all tell true stories, about the role of grace,luck,family help,public investment,and subsidies in our lives. We can disrupt and debunk the mythology of individual deservedness and white advantage-while celebrating individual choices, sacrifices and gifts.""  

Sojourner/March 2017"	0	1
5511743	Here is the deal.  I obviously do not want to deny women the rights to have kids regardless of their income level.  Nor do I want the government to dictate the number of kids people have.  But I also am a fan of accountability.  I am not a fan of mainly middle class women who abuse government resources because they have more children than they can afford.  Simcha Fisher is a prime example of this phenomenon; she could have easily supported three kids but she chooses to have ten and demands the rest of us subsidize her religious fetishes.  How do we make sure not to harm actual poor minority women while making sure that middle class religious fanatics aren't being subsidized?	0	0
566280	Oh come on, Rinehart.  tRump's after weak ones like you.  Hillary doesn't need weak voters to back her.  Women, blacks and Hispanics have Hillary's back.  Wonk, wonk, wonk.	1	0
4985706	This guy is a Muslim and they have no respect for women, this has happened in Fredericton too, a rape and getting away with it, how stupid can the judge be.  Taking advantage of women who have been drinking this is absolutely wrong.  Go get him give him his punishment.	1	0
5974039	"""The retweet immediately fired up accusations that the president was promoting violence against women.""

I bet it did. It's stuff like this that mutes reaction to true violence against women. Just crying Wolf because​ people don't like the guy, seems stupid."	1	0
5421165	"“Often, a suggestion made by one of the female staff during meetings the owner attended would be shot down, only to re-appear in a week or two as his own brilliant idea. It happened so often a few of us started joking privately about noting our suggestions in the calendar to see exactly how many days later it would take for our ideas to go from ridiculously impossible to sheer genius.”

This happens in most management scenarios, regardless of the person's sex.

What you need to do is NOT take ownership of the idea, as this means nothing. You should just be happy that the company incorporates the idea moving forward, as it means the idea had merit.

Also the best ideas are often immediately rejected by the status quo, only to be excepted later as situations evolve... or as the submitter of the idea is able to make a better case over time.

Now move onto the next issue and stop worrying if you or the other board member got the gold star."	0	0
915554	Because Christians don't strap bombs to kids and women and blow themselves up.  Look at all the mass killings and the one thing in common...Muslims.	1	0
926227	Regardless of whether or not they are constructions of humankind, they exist.  When a woman is stoned to death for committing adultery, when children are raped live on the internet, and when people sell dope laced with fentanyl, they acts are evil.  Burke was absolutely right, and it has been proven repeatedly.	0	0
5824732	This man is a sickening, mentally ill joke.	1	1
6284553	"So what the article is saying ... Donald Trump isn't as sexist as he's been portrayed, and hired a woman for her talents? 

Of course I have to ask... what's the difference between 'spin' and 'lies' ? 

Sorry, but as I see it. All SPOXs are cut from the same double sided cloth. The only difference is which color you're showing based on the person you represent."	0	0
5014321	Where in Kaneohe was this woman assaulted	0	0
592398	I am better educated than any of you left wingers and I voted for Trump as did most of my colleagues who also boast better educations than you have ... the idea that everyone who voted for Trump is a high school dropout sitting in front of his TV in his lazy boy watching celebrity bowling eating chili out of the can with his fingers was started by a progressive and then repeated by the rest of you in lemming like fashion. The uneducated, morally and ethically bankrupt left looked through their ranks and decided that Hillary Clinton should be their standard bearer and represent them as their nominee and four and 8 years ago similar searches spawned Barrack Hussein Obama ...the man with no grades and no birth certificate, a degree from a university where no one remembered him from and zero record of any accomplishments and you are telling the GOP they have stupid people in their party? Hahahahaha in 12 years obama and Clinton are the best you have and we are the dumb ones? hahaha	1	1
5969892	Please tompaine are you really going to try to defend bill Clinton's long and storied history of raping women? Starting with the poor girl he raped to get booted out of England and his Rhodes scholarship? Over 40 women have come forward and accused him of rape ... which one would you like to start with ?	1	0
875941	What these femanazis fail to realize is that President Trump has hired and cut paychecks to more women blacks latinos gays lesbians transgenders and muslims than all previous presidents combined.	1	0
5690953	"""After her family moved to Los Angeles, she wrote and acted all the parts on her own radio show, Lady Make Believe ...""

Wow.  Hard to beat that, at any time.  But back in the  1930s?  And a WOMAN to boot?  Amazing.  

Speaking of ""time,"" undoubtedly a woman OF her time, too: radio, movies, TV.  One has to wonder what her life would have been like if she had been born in the pre-media 1870s instead of the 1900s."	0	0
5522352	"If you go to the International Theological Commission's 2002 document on deacons, you'll see a mention at the beginning that this had been studied by one group, but another group finished and wrote the report. The final report has no concrete position on women as deacons, but lists a couple of ""indications"" that should be considered before ordaining women. I suspect that history has something to do with the 2 reports being discussed here.

The group that Francis put together has a broader range of opinions, e.g.. Phyllis Zagano is at the table with Ladario"	0	0
264917	Really? You could twist this visionary' concept of manifest destiny into a white man's world when I see it, as others have, that it was to expand the precepts of the government America was created by-freedoms and inalienable rights. Geez. By the way he was also governor of NY and those pacific islands, and Alaska, helped us win WWII. I'm grateful.	0	1
924334	"What if? That would depend on the consequences of ""outing"" the whistleblower, and for yourself, the degree to which you took responsibility for revealing the girl's identity to the general public.

I would (and have) turned in a wife-beater to the police (he got 18 months in EOCI, extended 6 months for bad behavior), but I would not turn in a girl who outed a school administrator who tweeted disrespectful posts of a student.  I wish the two gentlemen well, and I hope they have seen not only the practical lesson here (don't get caught) but also, the moral lesson (respect all your students at the most basic level)."	0	0
6018228	"Could not agree more. When I hear women refer to their gender as a ""sisterhood"", things like this always come to mind."	0	0
6214260	This author seems to have not realized that the country had a moment last week of awareness of the progress we've made in the last 20 years, and seems to want to prosecute history. She also seems to have elided over the fact that GOP policy is anti-sex and anti-protection of women, so the hypocrisy between their actions and their policies is much greater.	0	0
413136	"She won't get the uneducated white male vote. 

Trump LOVES the poorly educated."	1	1
6105656	"Your above claim that women fail in not saying  to themselves, ""I don't want to be raped tonight. Therefore, I am going to do everything in my power to make sure this doesn't happen."" Wow. Will not respond.

 'Rape culture.' What you're not getting is that 'culture' in that phrase does not refer to the WHOLE of society but to a SUBsection of it, as we might refer to a corporate culture or musical subculture.  'Rape' in the phrase is a strident rhetorical tag that puts a grim face on everything from unwanted gropes in offices to full on rape because women are sick of that spectrum of actions and want it to stop.  But by all means, dwell on the denotative particulars and miss the point and strategy of the phrase.  If a woman I knew got groped at work (or worse) and didn't use what I thought was the apt phrase? I'd concern myself with the problem, not her choice of words in describing it. The columnist spoke out, knowing she'd get heat, and you parsed her words, negatively. Well done...?"	0	0
696206	hey shore take your paid liberal trolling bs and take a hike, we here understand the INCREASED costs to everything we do and use in life here are going to be huge, but as usual you spew the spin of stupid bs, man you are one liberal sick piece of trash	1	1
524301	Women are such hypocrites. lol	1	0
5770323	"From the column ... 

""The government said they also want to add a “gender” chapter to NAFTA that recognizes the importance of women’s participation in the work force and economic growth as well as another chapter to support Indigenous people.""

Ha. Ha. Ha.

Ha!

As if them hard-assed (smarter) Yankee traders really give a shit about supporting Canada's poor-hard-done-by indigenous nations. Are there *any* adults running the shop in Ottawa?"	1	0
5957591	"I fear the people that come after us are doomed!  The message above is good, but it is futile.  Man is man.  He is his own worst enemy.
At some point it will be every human for themselves. Huge volumes of the population will die.  Then we will start the sustainability model again."	0	1
6220862	"Randy:  ...ah yes,  that damn PC strikes again.  geez, can't these women just understand that a friendly ""pat on the rear"" means no harm; a comment about their breasts is just a compliment; an invitation to engage in sexual relations is just a joke; a little unsolicited ""neck rub"" for the secretary is just harmless endearment;  and that telling ribald jokes and stories is just socially accepting them as ""equals""......gosh what's the matter with these ""broads"" today.... Gary Crum"	1	0
5370434	Actually, in a criminal trial the question is what was in the accused's mind. If the accused reasonably believed, at the time of the act, that the complainant had consented and had not withdrawn that consent, then the accused lacked mens rea (guilty mind) and is entitled to be acquitted. However, the fact that a woman agreed to sleep with me on Thursday does not mean that it is reasonable of me to believe that she is still consenting on Friday or Saturday, so a text message relating to Thursday will not be admitted in a case where I'm accused of sexual assault on Friday.	0	0
793229	What about all those Catholics who do not believe that women should be allowed to become priests, oppose gay marriage and a woman's right to choose when it comes to abortion? All of those beliefs are not in keeping with Canadian values. I bet the author of this simplistic article would never dare to oppose immigration to Canada by Catholics. His is a cowardly, racist argument.	1	0
515317	"I find it incomprehensible that anyone would vote to make a misogynistic, crude lout like Trump President of the United States.  His actions and openly stated attitude toward women are, by far, the worst I've ever encountered by any politician, let alone a Presidential candidate.  

Yet, a significant number of Americans just can't ""let go.""  They can't acknowledge the enormity of their mistake in nominating Trump.  Each day more and more down-ballot Republican candidates are distancing themselves (many of them openly condemning Trump) from him.  I don't blame them, he becomes more toxic each day.  

Indeed, Sunday night's debate will likely be, to a great extent, Hillary reminding us of how ""creepy"" Trump is, and Trump working to convince us that Bill's just as creepy.  I suggest they replace the moderator and bring in Jerry Springer."	1	0
5265427	I do know this couple, and would say it is totally out of character for Mr D Marvin to do this.  I will say advanced age and heath issues could be the cause of this.  Mr and Mrs Marvin had one of those husband and wife relationships that most dream for.. This is just breaking my heart at this point.  I just do not have words for how they were as a couple	0	0
1058874	I've made this same point repeatedly, and then when I add it must be because lesbian sex is a mainstay of male heterosexual porn, I get deleted.  LMAO	1	1
483229	"Black perp ambushes black female police officer. Must be the fault of all the white debils.

http://conservative-headlines.com/2016/09/two-cops-ambushed-in-philadelphia/

“A gun-toting madman and an innocent bystander were killed during a chaotic West Philadelphia shootout that also left two cops and three civilians wounded Friday evening, authorities said.

The unidentified shooter walked up to Sgt. Sylvia Young’s squad car in the Walnut Hill neighborhood around 11:20 p.m. and shot her as many as eight times through an open window."	1	0
5223669	"The American people, including the ""women"", decided to toss Hillary out because of her habit of lying, lack of accomplishments, and her corruption.  The liberal media's attempt to portray her as now potentially 'viable"" until they can find something better to shill is pretty transparent and indeed tiring."	0	0
5080899	"Yeah, having desperate, scared young children and women, who are already fleeing the horrors of ISIS and other wars, be chased by ravenous grizzly bears. Hahaha!! What a funny image that is. Congrats for contributing this. 
They say you can judge a person's character by what humors them. No need to say any more in this case."	0	0
300627	Fear looms large over everything the right wing does. Fear of other people, fear of minorities, fear of women, fear of the world, fear of travel, fear of animals. It's just ridiculous.	1	0
5126377	"We have ""sort of"" been at war against ISIS for a very long time.  Is that OK with you if we try to defeat enemies who blow things up, kill innocent bystanders they call infidels, chop off people's heads, rape and mutilate women and young girls, etc.?  I mean, they don't live in one country that we can declare war against, but is it OK if we go after them anyway?   A long list of civilized countries lauds Trump's retaliation for a crime against humanity.  Obama was too chicken to do it, or perhaps he was sympathetic with murderer Assad."	1	0
879385	That's amazing that none of those women exercised their right to vote in the recent election.......	0	0
5977018	"""A boss shouldn't take advantage of an intern.""
Intern or not, the woman was 22 years old and Slick Willie broke no laws."	0	0
292885	"""lost the LBGT fight""? Perhaps you must mean where the SCOTUS created a SPECIAL CLASS of citizen so they could continue in their absurd delusions of normalcy.  Walking around in heels and lipstick with a penis hidden under ones skirt doesn't  make one a female."	1	0
6213900	You are confusing Islam with Christianity. There is no injunction against making yourself pleasing to your husband, just to any other man.	0	1
6128896	financial compensation is nice and all, but what about the criminals that assaulted the man? Did the offending officers get punished? Is the payout just coming from tax payers?	0	1
5926576	"Justin seems to marginalize White Christian Males in favour of Diversity people
He is not ""inclusive""
He threatens the ""safe space"" of white males"	0	1
319784	"well you also think no harm is done when a women is raped - responding to rape with ""so what""...
so your opinion means less than nothing"	0	0
903830	"As a State Representative, Lisa Murkowski was a pro-choice moderate.   Moderate voters re-elected her to the US Senate by write-in when she needed our help.  Once elected, she promptly ditched the moderates and  embraced everything ALEC and Koch.   In so doing, Lisa rejected  the voters that got her elected.  A climate denier from the Arctic is oxymoronic and IMHO reflects her Senate reality more than  core belief.  At heart, I think she is still a moderate, pro-women Senator, horrified by our country's radical move to oligarchy.  As one of the few heartfelt  moderates in the Senate, she could be one of the most powerful people on the planet.  As few as 3-4 GOP Senators flip flopping could completely stop the radical right agenda of Trump.  Natives put her in office.  Is ""Lockstep Lisa"" really going to vote for a racist Attorney General?   All that is necessary for the triumph of evil is that good women do nothing.  Call her.  Write her.  Email her. Remind her who she works for."	0	0
5682947	"i dont know if i should be happy or sad that i'm white trash. regardless, as a white male, I'll still be accused of being ""privileged"""	1	1
5468395	During the day the parents worked as travel agents . At night she was a lethal killing machine and he a seducer of women. Their mission.  Integrate into western  society and destroy the capitalist free enterprise system from within. No one knew their secret. No one knew they were really  Russian spies not even the children...until one day...	0	0
1072529	That's when reasonable doubt enters. The accused had woman's DNA on his mouth. So we know that by the time the officer arrived he kissed her, or had oral sex with her. You could say that she passed out when he was doing this to her. Do you reasonably believe that? I don't. The policewoman didn't (she arrested him). It looks like the judge did.	1	0
6192959	Black men a responsible for 60% of murders.  How many are deer responsible for?	1	1
669743	Seems like the women who opened fire in the parking lot needs a little court time.  She endangered a raft of people in a non-life threatening situation.  There is no defense for her actions when her life was not in danger.	0	0
5023486	It's true that there are many idiots and trolls online and many of them attack women but most of them just pick on anyone and like causing trouble in general, so many sites need better moderation, too many trolls keep getting away with bad behavior with no consequences.	1	0
6069061	the terrorists continue to be alienated white male citizens hon..not well-vetted immigrants or refugees.  Get a clue.	1	1
633314	"""He seemed far more interested in female company than the truth.""

And there you have it. This whole thing is a cock-a-hoop about an incompetent misguided kid. That this loser-writer cashed in is, well, the way things work sometimes. That any young people would be influenced by his nonsense is criminal on his part. Back in the day, he would be just another found body, pretty much what still happens everywhere else except Alaska. Tragedy? Yes, but an extremely small one and far from inspiring other than the stupidity of it."	1	0
5342505	"Once again the old and ignorant rule the moment.
Not stupid, just ignorant.
What, do you think men like Trump or Sessions and their ilk have any concern for the future?
Its telling that Ivanka, who has a vested interest in the future, was against this move."	1	1
507994	"Depends on what you consider self-respect.  If you don't object to being considered a piece of meat by a presidential candidate, then, yeah vote for him.  Trump admitted to Stern that he doesn't respect women - so how does that relate to your SELF-respect.  Does the C word trouble you?  It does every woman I've ever known.  How about ""fat pig?""  No problem?  What about his attraction to his daughter?  I could go on and on.

Elise has this right.  When I seat footage of overweight women who are not particularly attractive, holding a Trump sign, it blows my mind.  The only arrogance is on the part of Donald Trump."	1	0
1069516	So if your name is Craig Jaret Hutchinson you are convicted of sexual assault for contraception deception but if you are some woman from Ontario, you aren't civilly liable and even your name can't be published for the same crime.  How is that equal rights?	0	0
1069046	The law is quite clear; a drunk person can NOT give consent. Period. The criminal code says the consent has to be given by a competent person, and it must be ongoing. This judge was wrong to acquit, and there should be an immediate mistrial. She was heavily intoxicated when she left the bar, and that's not in question. There is no way any reasonable person could think an unconscious woman is capable of giving consent. The judge needs to be disciplined and the trial set aside. Unfortunately, he said this in his oral statement; there is already a push now in NS to have all statements like this come n written format.	0	0
5609287	"Except that is not what this issue is about...the woman who complained was AT WORK not simply ""out in public."" Now if her work dress code specifically addresses this issue, that is one thing...but coming TO WORK with cleavage showing does not ""invite"" photos by fellow employees  and nor is it entrapment. Instead it is ""stupidity"" by the person taking the photo."	1	0
